"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-30 07:00:00,19.1 MiB,16.2 MiB,16.9 MiB,99.1 MiB,226 MiB,230 MiB,226 MiB,226 MiB,437 MiB,417 MiB,118 MiB
2026-07-30 07:00:15,19.3 MiB,16.4 MiB,16.6 MiB,99.1 MiB,233 MiB,230 MiB,233 MiB,237 MiB,439 MiB,418 MiB,118 MiB
2026-07-30 07:00:30,19.3 MiB,16.4 MiB,16.8 MiB,99.2 MiB,233 MiB,238 MiB,238 MiB,241 MiB,448 MiB,422 MiB,118 MiB
2026-07-30 07:00:45,18.8 MiB,16.5 MiB,16.8 MiB,99.4 MiB,244 MiB,251 MiB,248 MiB,250 MiB,470 MiB,443 MiB,118 MiB
2026-07-30 07:01:00,20.9 MiB,15.9 MiB,16.8 MiB,99.4 MiB,251 MiB,251 MiB,252 MiB,250 MiB,470 MiB,443 MiB,118 MiB
2026-07-30 07:01:15,20.1 MiB,16.3 MiB,16.8 MiB,99.4 MiB,251 MiB,263 MiB,258 MiB,256 MiB,473 MiB,448 MiB,119 MiB
2026-07-30 07:01:30,18.4 MiB,16.0 MiB,17.1 MiB,99.4 MiB,261 MiB,263 MiB,264 MiB,256 MiB,473 MiB,459 MiB,119 MiB
2026-07-30 07:01:45,17.5 MiB,16.0 MiB,17.2 MiB,99.2 MiB,281 MiB,278 MiB,272 MiB,277 MiB,488 MiB,470 MiB,107 MiB
2026-07-30 07:02:00,18.9 MiB,16.2 MiB,16.7 MiB,99.2 MiB,277 MiB,279 MiB,276 MiB,278 MiB,493 MiB,470 MiB,107 MiB
2026-07-30 07:02:15,20.5 MiB,16.2 MiB,17.3 MiB,99.2 MiB,280 MiB,287 MiB,282 MiB,282 MiB,495 MiB,470 MiB,107 MiB
2026-07-30 07:02:30,18.8 MiB,16.2 MiB,7.55 MiB,99.2 MiB,123 MiB,294 MiB,294 MiB,118 MiB,173 MiB,189 MiB,107 MiB
2026-07-30 07:02:45,19.1 MiB,7.82 MiB,7.49 MiB,99.2 MiB,124 MiB,116 MiB,123 MiB,126 MiB,191 MiB,189 MiB,107 MiB
2026-07-30 07:03:00,17.4 MiB,7.57 MiB,7.36 MiB,99.2 MiB,130 MiB,131 MiB,126 MiB,129 MiB,193 MiB,191 MiB,107 MiB
2026-07-30 07:03:15,19.1 MiB,7.65 MiB,7.25 MiB,99.2 MiB,131 MiB,135 MiB,126 MiB,129 MiB,197 MiB,192 MiB,107 MiB
2026-07-30 07:03:30,20.5 MiB,7.65 MiB,7.29 MiB,99.3 MiB,140 MiB,135 MiB,144 MiB,136 MiB,213 MiB,203 MiB,109 MiB
2026-07-30 07:03:45,17.4 MiB,7.87 MiB,7.17 MiB,99.3 MiB,140 MiB,142 MiB,139 MiB,142 MiB,213 MiB,213 MiB,109 MiB
2026-07-30 07:04:00,18.4 MiB,7.59 MiB,7.46 MiB,99.1 MiB,141 MiB,143 MiB,139 MiB,142 MiB,214 MiB,213 MiB,109 MiB
2026-07-30 07:04:15,17.6 MiB,7.50 MiB,7.46 MiB,99.1 MiB,143 MiB,143 MiB,142 MiB,143 MiB,214 MiB,214 MiB,111 MiB
2026-07-30 07:04:30,17.7 MiB,7.78 MiB,7.73 MiB,99.1 MiB,148 MiB,148 MiB,143 MiB,145 MiB,219 MiB,214 MiB,111 MiB
2026-07-30 07:04:45,17.6 MiB,7.84 MiB,7.88 MiB,99.1 MiB,157 MiB,153 MiB,156 MiB,154 MiB,219 MiB,229 MiB,111 MiB
2026-07-30 07:05:00,19.4 MiB,7.68 MiB,7.75 MiB,99.1 MiB,157 MiB,156 MiB,154 MiB,155 MiB,238 MiB,235 MiB,111 MiB
2026-07-30 07:05:15,21.1 MiB,8.39 MiB,7.89 MiB,99.1 MiB,161 MiB,159 MiB,156 MiB,157 MiB,255 MiB,238 MiB,111 MiB
